Data Year,Quarter,COUNTY,ZEV Sales,Total LDV Sales,ZEV Sales Share
2012,3,Humboldt,4,503,1%
2012,3,Imperial,0,1421,0%
2012,3,Inyo,1,132,1%
2012,3,Kern,12,6062,0%
2012,3,Kings,0,836,0%
2012,3,Lake,0,257,0%
2012,3,Lassen,0,106,0%
2012,3,Los Angeles,1148,115051,1%
2012,3,Madera,2,583,0%
2012,3,Marin,78,2664,3%
2012,3,Mariposa,0,91,0%
2012,3,Mendocino,3,358,1%
2012,3,Merced,3,1015,0%
2012,3,Modoc,0,24,0%
2012,3,Mono,0,66,0%
2012,3,Monterey,15,2197,1%
2012,3,Napa,16,1091,1%
2012,3,Nevada,7,523,1%
2012,3,Orange,610,40061,2%
2012,3,Out Of State,35,32535,0%
2012,3,Placer,29,3571,1%
2012,3,Plumas,0,83,0%
2012,3,Riverside,136,20442,1%
2012,3,Sacramento,69,9667,1%
2012,3,San Benito,3,377,1%
2012,3,San Bernardino,116,17466,1%
2012,3,San Diego,310,32782,1%
2012,3,San Francisco,87,6667,1%
2012,3,San Joaquin,22,4233,1%
2012,3,San Luis Obispo,13,1640,1%
2012,3,San Mateo,147,12211,1%
2012,3,Santa Barbara,27,2492,1%
2012,3,Santa Clara,584,18768,3%
2012,3,Santa Cruz,43,1669,3%
2012,3,Shasta,3,947,0%
2012,3,Sierra,0,11,0%
2012,3,Siskiyou,0,156,0%
2012,3,Solano,36,3498,1%
2012,3,Sonoma,64,3586,2%
2012,3,Stanislaus,11,2647,0%
2012,3,Sutter,0,496,0%
2012,3,Tehama,1,291,0%
2012,3,Trinity,0,55,0%
2012,3,Tulare,2,2239,0%
2012,3,Tuolumne,1,262,0%
2012,3,Ventura,121,9371,1%
2012,3,Yolo,14,1311,1%
2012,3,Yuba,2,349,1%
2012,4,Alameda,447,10795,4%
2012,4,Alpine,0,2,0%
2012,4,Amador,1,157,1%
2012,4,Butte,6,744,1%
2012,4,Calaveras,3,252,1%
2012,4,Colusa,0,84,0%
2012,4,Contra Costa,224,8198,3%
2012,4,Del Norte,2,72,3%
2012,4,El Dorado,31,1167,3%
2012,4,Fresno,25,3776,1%
2012,4,Glenn,0,89,0%
2012,4,Humboldt,5,463,1%
2012,4,Imperial,2,1059,0%
2012,4,Inyo,1,124,1%
2012,4,Kern,25,4978,1%
2012,4,Kings,2,609,0%
2012,4,Lake,3,219,1%
2012,4,Lassen,0,91,0%
2012,4,Los Angeles,1924,97104,2%
2012,4,Madera,4,557,1%
2012,4,Marin,108,2405,4%
2012,4,Mariposa,0,76,0%
2012,4,Mendocino,2,372,1%
2012,4,Merced,1,802,0%
2012,4,Modoc,0,19,0%
2012,4,Mono,0,73,0%
2012,4,Monterey,34,1886,2%
2012,4,Napa,20,954,2%
2012,4,Nevada,7,501,1%
2012,4,Orange,864,35142,2%
2012,4,Out Of State,23,24008,0%
2012,4,Placer,65,2980,2%
2012,4,Plumas,0,64,0%
2012,4,Riverside,185,17722,1%
2012,4,Sacramento,120,7291,2%
2012,4,San Benito,7,281,2%
2012,4,San Bernardino,147,14083,1%
2012,4,San Diego,437,27218,2%
2012,4,San Francisco,143,5879,2%
2012,4,San Joaquin,18,3249,1%
2012,4,San Luis Obispo,30,1432,2%
2012,4,San Mateo,270,9627,3%
2012,4,Santa Barbara,35,2340,1%
2012,4,Santa Clara,935,15735,6%
2012,4,Santa Cruz,68,1539,4%
2012,4,Shasta,8,825,1%
2012,4,Sierra,0,16,0%
2012,4,Siskiyou,2,154,1%
2012,4,Solano,47,2654,2%
2012,4,Sonoma,92,3088,3%
2012,4,Stanislaus,10,2022,0%
2012,4,Sutter,2,418,0%
2012,4,Tehama,2,223,1%
2012,4,Trinity,0,43,0%
2012,4,Tulare,11,1792,1%
2012,4,Tuolumne,1,231,0%
2012,4,Ventura,131,7683,2%
2012,4,Yolo,30,1056,3%
2012,4,Yuba,3,285,1%
2011,1,Alameda,15,9124,0%
2011,1,Alpine,0,8,0%
2011,1,Amador,1,151,1%
2011,1,Butte,2,700,0%
2011,1,Calaveras,1,197,1%
2011,1,Colusa,0,96,0%
2011,1,Contra Costa,10,6968,0%
2011,1,Del Norte,0,71,0%
2011,1,El Dorado,3,977,0%
2011,1,Fresno,8,3220,0%
2011,1,Glenn,0,99,0%
2011,1,Humboldt,0,400,0%
2011,1,Imperial,0,989,0%
2011,1,Inyo,0,105,0%
2011,1,Kern,4,3922,0%
2011,1,Kings,2,568,0%
2011,1,Lake,0,198,0%
2011,1,Lassen,0,101,0%
2011,1,Los Angeles,118,90489,0%
2011,1,Madera,0,424,0%
2011,1,Marin,9,1988,0%
2011,1,Mariposa,0,67,0%
2011,1,Mendocino,0,288,0%
2011,1,Merced,0,698,0%
2011,1,Modoc,0,28,0%
2011,1,Mono,0,52,0%
2011,1,Monterey,8,1587,1%
2011,1,Napa,4,768,1%
2011,1,Nevada,0,401,0%
2011,1,Orange,47,30512,0%
2011,1,Out Of State,8,33386,0%
2011,1,Placer,7,2338,0%
2011,1,Plumas,0,62,0%
2011,1,Riverside,18,13638,0%
2011,1,Sacramento,6,6161,0%
2011,1,San Benito,0,245,0%
2011,1,San Bernardino,12,11596,0%
2011,1,San Diego,61,23749,0%
2011,1,San Francisco,18,4694,0%
2011,1,San Joaquin,4,2619,0%
2011,1,San Luis Obispo,3,1310,0%
2011,1,San Mateo,25,9046,0%
2011,1,Santa Barbara,10,1989,1%
2011,1,Santa Clara,46,13607,0%
2011,1,Santa Cruz,2,1195,0%
2011,1,Shasta,1,584,0%
2011,1,Sierra,0,8,0%
2011,1,Siskiyou,0,143,0%
2011,1,Solano,2,2215,0%
2011,1,Sonoma,4,2231,0%
2011,1,Stanislaus,1,1793,0%
2011,1,Sutter,0,374,0%
2011,1,Tehama,0,178,0%
2011,1,Trinity,0,43,0%
2011,1,Tulare,2,1514,0%
2011,1,Tuolumne,0,235,0%
2011,1,Ventura,16,6648,0%
2011,1,Yolo,5,1640,0%
2011,1,Yuba,1,211,0%
2011,2,Alameda,114,9424,1%
2011,2,Alpine,0,3,0%
2011,2,Amador,0,158,0%
2011,2,Butte,2,815,0%
2011,2,Calaveras,3,249,1%
2011,2,Colusa,0,107,0%
2011,2,Contra Costa,44,7346,1%
2011,2,Del Norte,0,81,0%
2011,2,El Dorado,8,1094,1%
2011,2,Fresno,9,3331,0%
2011,2,Glenn,0,128,0%
2011,2,Humboldt,2,483,0%
2011,2,Imperial,1,1206,0%
2011,2,Inyo,0,119,0%
2011,2,Kern,9,4761,0%
2011,2,Kings,1,658,0%
2011,2,Lake,0,209,0%
2011,2,Lassen,0,102,0%
2011,2,Los Angeles,352,98282,0%
2011,2,Madera,2,492,0%
2011,2,Marin,36,2133,2%
2011,2,Mariposa,1,83,1%
2011,2,Mendocino,1,324,0%
2011,2,Merced,1,770,0%
2011,2,Modoc,0,28,0%
2011,2,Mono,0,89,0%
2011,2,Monterey,5,1684,0%
2011,2,Napa,7,816,1%
2011,2,Nevada,1,438,0%
2011,2,Orange,138,31038,0%
2011,2,Out Of State,19,28546,0%
2011,2,Placer,9,2588,0%
2011,2,Plumas,0,81,0%
2011,2,Riverside,24,15845,0%
2011,2,Sacramento,25,6558,0%
2011,2,San Benito,2,279,1%
2011,2,San Bernardino,26,13488,0%
2011,2,San Diego,275,26497,1%
2011,2,San Francisco,48,4763,1%
2011,2,San Joaquin,4,2814,0%
2011,2,San Luis Obispo,11,1374,1%
2011,2,San Mateo,87,15967,1%
2011,2,Santa Barbara,26,2242,1%
2011,2,Santa Clara,249,13680,2%
2011,2,Santa Cruz,19,1266,2%
2011,2,Shasta,4,696,1%
2011,2,Sierra,0,8,0%
2011,2,Siskiyou,0,140,0%
2011,2,Solano,9,2473,0%
2011,2,Sonoma,28,2717,1%
2011,2,Stanislaus,5,1943,0%
2011,2,Sutter,0,401,0%
2011,2,Tehama,0,166,0%
2011,2,Trinity,1,47,2%
2011,2,Tulare,5,1825,0%
2011,2,Tuolumne,1,215,0%
2011,2,Ventura,37,7227,1%
2011,2,Yolo,15,1191,1%
2011,2,Yuba,1,245,0%
2011,3,Alameda,161,9597,2%
2011,3,Alpine,0,7,0%
2011,3,Amador,2,173,1%
2011,3,Butte,4,713,1%
2011,3,Calaveras,0,220,0%
2011,3,Colusa,0,110,0%
2011,3,Contra Costa,69,6881,1%
2011,3,Del Norte,0,62,0%
2011,3,El Dorado,9,943,1%
2011,3,Fresno,8,3514,0%
2011,3,Glenn,0,92,0%
2011,3,Humboldt,6,466,1%
2011,3,Imperial,0,1099,0%
2011,3,Inyo,0,98,0%
2011,3,Kern,9,4773,0%
2011,3,Kings,0,760,0%
2011,3,Lake,3,193,2%
2011,3,Lassen,0,107,0%
2011,3,Los Angeles,505,89467,1%
2011,3,Madera,3,460,1%
2011,3,Marin,31,1940,2%
2011,3,Mariposa,0,71,0%
2011,3,Mendocino,0,291,0%
2011,3,Merced,1,828,0%
2011,3,Modoc,0,23,0%
2011,3,Mono,0,57,0%
2011,3,Monterey,10,1693,1%
2011,3,Napa,5,790,1%
2011,3,Nevada,3,425,1%
2011,3,Orange,165,30437,1%
2011,3,Out Of State,60,29668,0%
2011,3,Placer,11,2376,0%
2011,3,Plumas,0,58,0%
2011,3,Riverside,32,15192,0%
2011,3,Sacramento,46,6407,1%
2011,3,San Benito,1,215,0%
2011,3,San Bernardino,21,13199,0%
2011,3,San Diego,330,24534,1%
2011,3,San Francisco,56,4659,1%
2011,3,San Joaquin,6,2824,0%
2011,3,San Luis Obispo,15,1322,1%
2011,3,San Mateo,116,11111,1%
2011,3,Santa Barbara,27,2066,1%
2011,3,Santa Clara,349,13782,3%
2011,3,Santa Cruz,22,1170,2%
2011,3,Shasta,2,727,0%
2011,3,Sierra,0,19,0%
2011,3,Siskiyou,0,117,0%
2011,3,Solano,9,2352,0%
2011,3,Sonoma,32,2485,1%
2011,3,Stanislaus,8,1909,0%
2011,3,Sutter,0,405,0%
2011,3,Tehama,2,209,1%
2011,3,Trinity,0,58,0%
2011,3,Tulare,4,1764,0%
2011,3,Tuolumne,1,177,1%
2011,3,Ventura,44,7048,1%
2011,3,Yolo,8,944,1%
2011,3,Yuba,0,248,0%
2011,4,Alameda,119,10330,1%
2011,4,Alpine,0,9,0%
2011,4,Amador,1,180,1%
2011,4,Butte,1,782,0%
2011,4,Calaveras,0,258,0%
2011,4,Colusa,0,107,0%
2011,4,Contra Costa,64,7700,1%
2011,4,Del Norte,1,70,1%
2011,4,El Dorado,6,1184,1%
2011,4,Fresno,9,3726,0%
2011,4,Glenn,0,103,0%
2011,4,Humboldt,0,482,0%
2011,4,Imperial,0,1060,0%
2011,4,Inyo,0,131,0%
2011,4,Kern,5,4751,0%
2011,4,Kings,0,702,0%
2011,4,Lake,0,200,0%
2011,4,Lassen,1,104,1%
2011,4,Los Angeles,327,93396,0%
2011,4,Madera,3,518,1%
2011,4,Marin,35,2231,2%
2011,4,Mariposa,0,81,0%
2011,4,Mendocino,2,339,1%
2011,4,Merced,1,714,0%
2011,4,Modoc,0,32,0%
2011,4,Mono,0,90,0%
2011,4,Monterey,6,1749,0%
2011,4,Napa,10,903,1%
2011,4,Nevada,0,456,0%
2011,4,Orange,115,33022,0%
2011,4,Out Of State,36,24353,0%
2011,4,Placer,13,2758,0%
2011,4,Plumas,0,104,0%
2011,4,Riverside,39,16444,0%
2011,4,Sacramento,22,7363,0%
2011,4,San Benito,1,264,0%
2011,4,San Bernardino,21,14015,0%
2011,4,San Diego,250,26797,1%
2011,4,San Francisco,39,5228,1%
2011,4,San Joaquin,8,3020,0%
2011,4,San Luis Obispo,5,1354,0%
2011,4,San Mateo,82,9353,1%
2011,4,Santa Barbara,19,2264,1%
2011,4,Santa Clara,238,15032,2%
2011,4,Santa Cruz,11,1384,1%
2011,4,Shasta,1,723,0%
2011,4,Sierra,0,14,0%
2011,4,Siskiyou,0,139,0%
2011,4,Solano,6,2633,0%
2011,4,Sonoma,28,2835,1%
2011,4,Stanislaus,2,1983,0%
2011,4,Sutter,0,440,0%
2011,4,Tehama,0,168,0%
2011,4,Trinity,0,51,0%
2011,4,Tulare,0,1761,0%
2011,4,Tuolumne,0,224,0%
2011,4,Ventura,41,7376,1%
2011,4,Yolo,6,1087,1%
2011,4,Yuba,0,273,0%
2010,1,Alameda,0,6165,0%
2010,1,Alpine,0,5,0%
2010,1,Amador,0,110,0%
2010,1,Butte,0,473,0%
2010,1,Calaveras,0,162,0%
2010,1,Colusa,0,82,0%
2010,1,Contra Costa,0,4733,0%
2010,1,Del Norte,0,39,0%
2010,1,El Dorado,0,669,0%
2010,1,Fresno,0,2122,0%
2010,1,Glenn,0,63,0%
2010,1,Humboldt,0,288,0%
2010,1,Imperial,0,591,0%
2010,1,Inyo,0,73,0%
2010,1,Kern,0,2482,0%
2010,1,Kings,0,337,0%
2010,1,Lake,0,133,0%
2010,1,Lassen,0,54,0%
2010,1,Los Angeles,34,66276,0%
2010,1,Madera,0,294,0%
2010,1,Marin,0,1478,0%
2010,1,Mariposa,0,47,0%
2010,1,Mendocino,0,216,0%
2010,1,Merced,0,470,0%
2010,1,Modoc,0,19,0%
2010,1,Mono,0,59,0%
2010,1,Monterey,0,1049,0%
2010,1,Napa,0,512,0%
2010,1,Nevada,0,298,0%
2010,1,Orange,2,19522,0%
2010,1,Out Of State,0,17222,0%
2010,1,Placer,0,1458,0%
2010,1,Plumas,0,47,0%
2010,1,Riverside,0,7934,0%
2010,1,Sacramento,1,3911,0%
2010,1,San Benito,0,157,0%
2010,1,San Bernardino,0,7024,0%
2010,1,San Diego,0,15501,0%
2010,1,San Francisco,0,3306,0%
2010,1,San Joaquin,0,1716,0%
2010,1,San Luis Obispo,0,867,0%
2010,1,San Mateo,1,6998,0%
2010,1,Santa Barbara,0,1264,0%
2010,1,Santa Clara,4,8903,0%
2010,1,Santa Cruz,1,768,0%
2010,1,Shasta,0,422,0%
2010,1,Sierra,0,11,0%
2010,1,Siskiyou,0,98,0%
2010,1,Solano,0,1455,0%
2010,1,Sonoma,0,1559,0%
2010,1,Stanislaus,0,1055,0%
2010,1,Sutter,0,248,0%
2010,1,Tehama,0,93,0%
2010,1,Trinity,0,36,0%
2010,1,Tulare,0,881,0%
2010,1,Tuolumne,0,124,0%
2010,1,Ventura,0,4390,0%
2010,1,Yolo,0,735,0%
2010,1,Yuba,0,120,0%
2010,2,Alameda,1,7652,0%
2010,2,Alpine,0,5,0%
2010,2,Amador,0,151,0%
2010,2,Butte,0,598,0%
2010,2,Calaveras,0,180,0%
2010,2,Colusa,0,73,0%
2010,2,Contra Costa,2,6008,0%
2010,2,Del Norte,0,60,0%
2010,2,El Dorado,0,767,0%
2010,2,Fresno,0,2664,0%
2010,2,Glenn,0,68,0%
2010,2,Humboldt,1,371,0%
2010,2,Imperial,0,789,0%
2010,2,Inyo,0,80,0%
2010,2,Kern,0,3226,0%
2010,2,Kings,0,401,0%
2010,2,Lake,0,150,0%
2010,2,Lassen,0,82,0%
2010,2,Los Angeles,128,83827,0%
2010,2,Madera,0,378,0%
2010,2,Marin,0,1774,0%
2010,2,Mariposa,0,52,0%
2010,2,Mendocino,0,257,0%
2010,2,Merced,0,521,0%
2010,2,Modoc,0,22,0%
2010,2,Mono,0,46,0%
2010,2,Monterey,0,1312,0%
2010,2,Napa,0,649,0%
2010,2,Nevada,0,347,0%
2010,2,Orange,0,23172,0%
2010,2,Out Of State,0,21049,0%
2010,2,Placer,0,1823,0%
2010,2,Plumas,0,50,0%
2010,2,Riverside,1,10576,0%
2010,2,Sacramento,0,4752,0%
2010,2,San Benito,0,174,0%
2010,2,San Bernardino,0,9145,0%
2010,2,San Diego,2,19658,0%
2010,2,San Francisco,1,4238,0%
2010,2,San Joaquin,0,2064,0%
2010,2,San Luis Obispo,0,1028,0%
2010,2,San Mateo,2,11062,0%
2010,2,Santa Barbara,0,1515,0%
2010,2,Santa Clara,6,10616,0%
2010,2,Santa Cruz,0,925,0%
2010,2,Shasta,0,492,0%
2010,2,Sierra,0,10,0%
2010,2,Siskiyou,0,93,0%
2010,2,Solano,0,1821,0%
2010,2,Sonoma,0,1898,0%
2010,2,Stanislaus,0,1451,0%
2010,2,Sutter,0,298,0%
2010,2,Tehama,0,152,0%
2010,2,Trinity,0,28,0%
2010,2,Tulare,0,1225,0%
2010,2,Tuolumne,0,195,0%
2010,2,Ventura,1,5518,0%
2010,2,Yolo,0,738,0%
2010,2,Yuba,0,176,0%
2010,3,Alameda,0,7545,0%
2010,3,Alpine,0,3,0%
2010,3,Amador,0,115,0%
2010,3,Butte,0,561,0%
2010,3,Calaveras,0,184,0%
2010,3,Colusa,0,86,0%
2010,3,Contra Costa,0,5748,0%
2010,3,Del Norte,0,49,0%
2010,3,El Dorado,0,800,0%
2010,3,Fresno,0,2765,0%
2010,3,Glenn,0,87,0%
2010,3,Humboldt,0,347,0%
2010,3,Imperial,0,976,0%
2010,3,Inyo,0,85,0%
2010,3,Kern,0,3155,0%
2010,3,Kings,0,460,0%
2010,3,Lake,0,201,0%
2010,3,Lassen,0,70,0%
2010,3,Los Angeles,4,75426,0%
2010,3,Madera,0,360,0%
2010,3,Marin,2,1772,0%
2010,3,Mariposa,0,77,0%
2010,3,Mendocino,0,246,0%
2010,3,Merced,0,633,0%
2010,3,Modoc,0,18,0%
2010,3,Mono,0,45,0%
2010,3,Monterey,0,1461,0%
2010,3,Napa,0,669,0%
2010,3,Nevada,0,348,0%
2010,3,Orange,0,23264,0%
2010,3,Out Of State,0,20035,0%
2010,3,Placer,0,1900,0%
2010,3,Plumas,0,70,0%
2010,3,Riverside,1,11223,0%
2010,3,Sacramento,0,5061,0%
2010,3,San Benito,0,216,0%
2010,3,San Bernardino,0,9456,0%
2010,3,San Diego,0,18543,0%
2010,3,San Francisco,2,4387,0%
2010,3,San Joaquin,0,2148,0%
2010,3,San Luis Obispo,0,1013,0%
2010,3,San Mateo,1,9179,0%
2010,3,Santa Barbara,1,1574,0%
2010,3,Santa Clara,3,11322,0%
2010,3,Santa Cruz,0,976,0%
2010,3,Shasta,0,636,0%
2010,3,Sierra,0,7,0%
2010,3,Siskiyou,0,99,0%
2010,3,Solano,0,1805,0%
2010,3,Sonoma,0,1887,0%
2010,3,Stanislaus,0,1364,0%
2010,3,Sutter,0,295,0%
2010,3,Tehama,0,139,0%
2010,3,Trinity,0,31,0%
2010,3,Tulare,0,1270,0%
2010,3,Tuolumne,0,167,0%
2010,3,Ventura,1,5534,0%
2010,3,Yolo,0,761,0%
2010,3,Yuba,0,160,0%
2010,4,Alameda,1,7771,0%
2010,4,Alpine,0,5,0%
2010,4,Amador,0,140,0%
2010,4,Butte,0,593,0%
2010,4,Calaveras,0,198,0%
2010,4,Colusa,0,88,0%
2010,4,Contra Costa,2,6158,0%
2010,4,Del Norte,0,45,0%
2010,4,El Dorado,0,934,0%
2010,4,Fresno,0,2755,0%
2010,4,Glenn,0,98,0%
2010,4,Humboldt,0,434,0%
2010,4,Imperial,0,984,0%
2010,4,Inyo,0,127,0%
2010,4,Kern,0,3361,0%
2010,4,Kings,0,505,0%
2010,4,Lake,0,157,0%
2010,4,Lassen,0,81,0%
2010,4,Los Angeles,17,79867,0%
2010,4,Madera,0,353,0%
2010,4,Marin,0,1863,0%
2010,4,Mariposa,0,74,0%
2010,4,Mendocino,0,322,0%
2010,4,Merced,0,612,0%
2010,4,Modoc,0,22,0%
2010,4,Mono,0,66,0%
2010,4,Monterey,1,1352,0%
2010,4,Napa,0,716,0%
2010,4,Nevada,0,360,0%
2010,4,Orange,2,27243,0%
2010,4,Out Of State,0,17346,0%
2010,4,Placer,0,2022,0%
2010,4,Plumas,0,78,0%
2010,4,Riverside,0,12348,0%
2010,4,Sacramento,0,5308,0%
2010,4,San Benito,0,203,0%
2010,4,San Bernardino,0,10728,0%
2010,4,San Diego,0,21015,0%
2010,4,San Francisco,0,4361,0%
2010,4,San Joaquin,0,2327,0%
2010,4,San Luis Obispo,0,1348,0%
2010,4,San Mateo,2,7931,0%
2010,4,Santa Barbara,0,1958,0%
2010,4,Santa Clara,7,11496,0%
2010,4,Santa Cruz,0,1037,0%
2010,4,Shasta,0,574,0%
2010,4,Sierra,0,11,0%
2010,4,Siskiyou,0,113,0%
2010,4,Solano,0,2020,0%
2010,4,Sonoma,0,2154,0%
2010,4,Stanislaus,0,1435,0%
2010,4,Sutter,0,313,0%
2010,4,Tehama,0,135,0%
2010,4,Trinity,0,45,0%
2010,4,Tulare,0,1238,0%
2010,4,Tuolumne,0,206,0%
2010,4,Ventura,0,6392,0%
2010,4,Yolo,0,1068,0%
2010,4,Yuba,0,187,0%
2009,1,Alameda,5,4726,0%
2009,1,Alpine,0,2,0%
2009,1,Amador,0,81,0%
2009,1,Butte,0,389,0%
2009,1,Calaveras,0,113,0%
2009,1,Colusa,0,65,0%
2009,1,Contra Costa,1,3318,0%
2009,1,Del Norte,0,36,0%
2009,1,El Dorado,0,484,0%
2009,1,Fresno,0,1609,0%
2009,1,Glenn,0,85,0%
2009,1,Humboldt,0,263,0%
2009,1,Imperial,0,391,0%
2009,1,Inyo,0,64,0%
2009,1,Kern,1,1897,0%
2009,1,Kings,0,304,0%
2009,1,Lake,0,117,0%
2009,1,Lassen,0,67,0%
2009,1,Los Angeles,18,49322,0%
2009,1,Madera,0,235,0%
2009,1,Marin,2,1010,0%
2009,1,Mariposa,0,48,0%
2009,1,Mendocino,0,176,0%
2009,1,Merced,0,382,0%
2009,1,Modoc,0,14,0%
2009,1,Mono,0,63,0%
2009,1,Monterey,0,787,0%
2009,1,Napa,0,416,0%
2009,1,Nevada,0,201,0%
2009,1,Orange,3,14293,0%
2009,1,Out Of State,0,7583,0%
2009,1,Placer,1,1369,0%
2009,1,Plumas,0,45,0%
2009,1,Riverside,0,6179,0%
2009,1,Sacramento,2,2953,0%
2009,1,San Benito,0,99,0%
2009,1,San Bernardino,0,5593,0%
2009,1,San Diego,2,10297,0%
2009,1,San Francisco,2,2262,0%
2009,1,San Joaquin,0,1271,0%
2009,1,San Luis Obispo,0,626,0%
2009,1,San Mateo,3,4316,0%
2009,1,Santa Barbara,0,1048,0%
2009,1,Santa Clara,8,5757,0%
2009,1,Santa Cruz,1,472,0%
2009,1,Shasta,0,303,0%
2009,1,Sierra,0,4,0%
2009,1,Siskiyou,0,119,0%
2009,1,Solano,0,1149,0%
2009,1,Sonoma,1,1273,0%
2009,1,Stanislaus,0,841,0%
2009,1,Sutter,0,209,0%
2009,1,Tehama,0,106,0%
2009,1,Trinity,0,23,0%
2009,1,Tulare,0,794,0%
2009,1,Tuolumne,0,129,0%
2009,1,Ventura,1,3250,0%
2009,1,Yolo,0,564,0%
2009,1,Yuba,0,119,0%
2009,2,Alameda,1,5987,0%
2009,2,Alpine,0,2,0%
2009,2,Amador,0,77,0%
2009,2,Butte,0,441,0%
2009,2,Calaveras,0,143,0%
2009,2,Colusa,0,55,0%
2009,2,Contra Costa,3,4108,0%
2009,2,Del Norte,0,41,0%
2009,2,El Dorado,0,539,0%
2009,2,Fresno,1,1969,0%
2009,2,Glenn,0,59,0%
2009,2,Humboldt,0,292,0%
2009,2,Imperial,0,518,0%
2009,2,Inyo,0,62,0%
2009,2,Kern,0,2244,0%
2009,2,Kings,0,298,0%
2009,2,Lake,0,116,0%
2009,2,Lassen,0,52,0%
2009,2,Los Angeles,43,60804,0%
2009,2,Madera,0,248,0%
2009,2,Marin,5,1158,0%
2009,2,Mariposa,0,45,0%
2009,2,Mendocino,0,199,0%
2009,2,Merced,0,404,0%
2009,2,Modoc,0,24,0%
2009,2,Mono,0,32,0%
2009,2,Monterey,1,891,0%
2009,2,Napa,1,479,0%
2009,2,Nevada,0,271,0%
2009,2,Orange,20,16876,0%
2009,2,Out Of State,1,10510,0%
2009,2,Placer,1,1907,0%
2009,2,Plumas,0,58,0%
2009,2,Riverside,0,7661,0%
2009,2,Sacramento,1,3728,0%
2009,2,San Benito,0,126,0%
2009,2,San Bernardino,0,6616,0%
2009,2,San Diego,15,12512,0%
2009,2,San Francisco,4,2889,0%
2009,2,San Joaquin,1,1503,0%
2009,2,San Luis Obispo,0,727,0%
2009,2,San Mateo,20,6857,0%
2009,2,Santa Barbara,4,1152,0%
2009,2,Santa Clara,20,7258,0%
2009,2,Santa Cruz,1,632,0%
2009,2,Shasta,0,374,0%
2009,2,Sierra,0,13,0%
2009,2,Siskiyou,0,69,0%
2009,2,Solano,0,1278,0%
2009,2,Sonoma,1,1342,0%
2009,2,Stanislaus,0,960,0%
2009,2,Sutter,0,255,0%
2009,2,Tehama,0,127,0%
2009,2,Trinity,0,18,0%
2009,2,Tulare,0,925,0%
2009,2,Tuolumne,0,129,0%
2009,2,Ventura,4,3906,0%
2009,2,Yolo,0,956,0%
2009,2,Yuba,0,131,0%
2009,3,Alameda,1,6794,0%
2009,3,Alpine,0,2,0%
2009,3,Amador,0,134,0%
2009,3,Butte,0,642,0%
2009,3,Calaveras,0,176,0%
2009,3,Colusa,0,79,0%
2009,3,Contra Costa,1,5230,0%
2009,3,Del Norte,0,49,0%
2009,3,El Dorado,0,837,0%
2009,3,Fresno,0,2688,0%
2009,3,Glenn,0,91,0%
2009,3,Humboldt,0,363,0%
2009,3,Imperial,0,678,0%
2009,3,Inyo,0,90,0%
2009,3,Kern,0,2772,0%
2009,3,Kings,0,463,0%
2009,3,Lake,0,176,0%
2009,3,Lassen,0,78,0%
2009,3,Los Angeles,142,61794,0%
2009,3,Madera,0,352,0%
2009,3,Marin,0,1406,0%
2009,3,Mariposa,0,65,0%
2009,3,Mendocino,0,268,0%
2009,3,Merced,0,583,0%
2009,3,Modoc,0,24,0%
2009,3,Mono,0,57,0%
2009,3,Monterey,0,1162,0%
2009,3,Napa,0,591,0%
2009,3,Nevada,0,395,0%
2009,3,Orange,30,20485,0%
2009,3,Out Of State,1,9602,0%
2009,3,Placer,1,1938,0%
2009,3,Plumas,0,61,0%
2009,3,Riverside,2,9385,0%
2009,3,Sacramento,0,4900,0%
2009,3,San Benito,1,163,1%
2009,3,San Bernardino,1,8237,0%
2009,3,San Diego,13,15553,0%
2009,3,San Francisco,3,3487,0%
2009,3,San Joaquin,0,1958,0%
2009,3,San Luis Obispo,0,930,0%
2009,3,San Mateo,5,5183,0%
2009,3,Santa Barbara,3,1525,0%
2009,3,Santa Clara,12,9420,0%
2009,3,Santa Cruz,1,884,0%
2009,3,Shasta,0,546,0%
2009,3,Sierra,0,13,0%
2009,3,Siskiyou,0,96,0%
2009,3,Solano,0,1611,0%
2009,3,Sonoma,1,1745,0%
2009,3,Stanislaus,0,1252,0%
2009,3,Sutter,0,285,0%
2009,3,Tehama,0,148,0%
2009,3,Trinity,0,37,0%
2009,3,Tulare,0,1218,0%
2009,3,Tuolumne,0,165,0%
2009,3,Ventura,17,4818,0%
2009,3,Yolo,0,1246,0%
2009,3,Yuba,0,168,0%
2009,4,Alameda,0,5759,0%
2009,4,Alpine,0,7,0%
2009,4,Amador,0,117,0%
2009,4,Butte,0,460,0%
2009,4,Calaveras,0,147,0%
2009,4,Colusa,0,74,0%
2009,4,Contra Costa,1,4521,0%
2009,4,Del Norte,0,46,0%
2009,4,El Dorado,0,593,0%
2009,4,Fresno,0,1993,0%
2009,4,Glenn,0,65,0%
2009,4,Humboldt,0,362,0%
2009,4,Imperial,0,501,0%
2009,4,Inyo,0,75,0%
2009,4,Kern,0,2211,0%
2009,4,Kings,0,311,0%
2009,4,Lake,0,150,0%
2009,4,Lassen,0,76,0%
2009,4,Los Angeles,60,58100,0%
2009,4,Madera,0,259,0%
2009,4,Marin,0,1401,0%
2009,4,Mariposa,0,46,0%
2009,4,Mendocino,0,230,0%
2009,4,Merced,0,417,0%
2009,4,Modoc,0,21,0%
2009,4,Mono,0,55,0%
